,ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES
3001,840,USA7364,7364,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Virginia,Fairfax,,Herndon,38.97,-77.38600000000001,1,Arlington Connection,Subnational,"On 4 June 2020, more than 350-400 people in vehicles supporting Black Lives Matter staged a protest in Herndon (Fairfax, Virginia) against police brutality and the death of George Floyd, Ahmaud Arbery and Breonna Taylor. [size=more than 350-400]",0
3002,840,USA7365,7365,2020-6-04,2020,1,Strategic developments,Change to group/activity,Government of the United States (2017-),,1,,,0,10,North America,United States,Maine,Kennebec,,Augusta,44.31100000000001,-69.779,3,Reporters Committee for Freedom of the Press,Other,"Security measures: On 4 June 2020, Maine state issued a curfew in Sanford (coded as Augusta, Kennebec, Maine) starting on 4 June 2020 and ending 7 June 2020.",0
3003,840,USA7366,7366,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; NAACP: National Association for the Advancement of Colored People; African American Group (United States),6,,,0,60,North America,United States,California,San Luis Obispo,,San Luis Obispo,35.283,-120.65899999999999,1,KSBY6,Subnational,"On 4 June 2020, thousands of people led by the NAACP in support of Black Lives Matter rallied in San Luis Obispo (San Luis Obispo, California) against police brutality and the death of George Floyd. [size=thousands]",0
3004,840,USA7367,7367,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wyoming,Natrona,,Casper,42.85,-106.325,1,Wyofile,Subnational,"On 4 June 2020, an unknown number of people supporting Black Lives Matter demonstrated in Casper (Natrona, Wyoming) against police brutality and the death of George Floyd. [size=no report]",0
3005,840,USA7369,7369,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wyoming,Albany,,Laramie,41.31100000000001,-105.594,1,Wyofile,Subnational,"On 4 June 2020, an unreported number of people supporting Black Lives Matter demonstrated in Laramie (Albany, Wyoming) against police brutality and the death of George Floyd. [size=no report]",0
3006,840,USA7370,7370,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-); BLM: Black Lives Matter,6,,,0,60,North America,United States,Alabama,Lee,,Smiths Station,32.54,-85.09899999999999,1,Opelika-Auburn News; WRBL News 3,Subnational-National,"On 4 June 2020, hundreds of people joined a march organized by the Mayor and a Smiths Station resident that led from Mount Olive Missionary Baptist Church to the City hall in Smiths Station (Alabama) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=hundreds]",0
3007,840,USA7371,7371,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Volusia,,Daytona Beach,29.211,-81.023,1,Daytona Beach News Journal,Subnational,"On 4 June 2020, about 150 people supporting Black Lives Matter joined the ""I can't breathe"" march across the International Speedway Bridge in Daytona Beach (Volusia, Florida). They protested against police brutality and the death of George Floyd. [size=about 150]",0
3008,840,USA7372,7372,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Idaho,Latah,,Moscow,46.732,-117.0,1,Moscow-Pullman Daily News; Count Love,Other-Subnational,"On 4 June 2020, an unreported number of people supporting Black Lives Matter staged a protest in Moscow (Latah, Idaho) against police brutality and the death of George Floyd. [size=no report]",0
3009,840,USA7373,7373,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Iowa,Polk,,Des Moines,41.586000000000006,-93.62299999999999,1,KCCI8 News,Subnational,"On 4 June 2020, an unreported number of people supporting Black Lives Matter protested in Des Moines (Polk, Iowa) against police brutality and the death of George Floyd. [size=no report]",0
3010,840,USA7374,7374,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Oconto,,Oconto,44.887,-87.865,1,Green Bay Press- Gazette,Subnational,"On 4 June 2020, between 8 and 23 people supporting Black Lives Matter protested in Oconto (Oconto, Wisconsin) against police brutality and the death of George Floyd. [size= 8-23]",0
3011,840,USA7375,7375,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Door,,Sturgeon Bay,44.833999999999996,-87.37700000000001,1,Green Bay Press- Gazette,Subnational,"On 4 June 2020, about 300 people supporting Black Lives Matter protested in Sturgeon Bay (Door, Wisconsin) against police brutality and the death of George Floyd. [size=about 300]",0
3012,840,USA7376,7376,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Franklin,,Hilliard,40.033,-83.15799999999999,1,ABC6 (Columbus),Subnational,"On 4 June 2020, dozens of people supporting Black Lives Matter protested in Hilliard (Franklin, Ohio) against police brutality and the death of George Floyd. [size=dozens]",0
3013,840,USA7377,7377,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Santa Clarita,34.389,-118.54799999999999,1,Santa Clarita Valley Signal,Subnational,"On 4 June 2020, about 100 people supporting Black Lives Matter staged a protest in Santa Clarita (Los Angeles, California) against police brutality. [size=about 100]",0
3014,840,USA7378,7378,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Sierra Madre,34.165,-118.051,1,Pasadena Star-News,Subnational,"On 4 June 2020, hundreds of people supporting Black Lives Matter staged a protest in Sierra Madre (Los Angeles, California) against police brutality. [size=hundreds]",0
3015,840,USA7379,7379,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Orange,,Costa Mesa,33.641,-117.919,1,Orange County Register,Subnational,"On 4 June 2020, about 500 people supporting Black Lives Matter took part in a protest in Costa Mesa (Orange, California) against police brutality. [size=about 500]",0
3016,840,USA7380,7380,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Diego,,Poway,32.963,-117.036,1,KUSI,Subnational,"On 4 June 2020, over 100 people supporting Black Lives Matter staged a protest in Poway (San Diego, California) against police brutality. [size=over 100]",0
3017,840,USA7381,7381,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),African American Group (United States); BLM: Black Lives Matter; NAACP: National Association for the Advancement of Colored People,6,,,0,60,North America,United States,California,Santa Barbara,,Santa Maria,34.953,-120.436,1,Santa Maria Times,Subnational,"On 4 June 2020, about 150 people led by the NAACP rallied in protest in Santa Maria (California) in support of the Black Lives Matter movement, against police brutality, and the death of George Floyd. [size=about 150]",0
3018,840,USA7382,7382,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,El Dorado,,South Lake Tahoe,38.933,-119.984,1,Tahoe Daily Tribune,Subnational,"On 4 June 2020, hundreds of people supporting Black Lives Matter took part in a protest in South Lake Tahoe (El Dorado, California) against police brutality. [size=hundreds]",0
3019,840,USA7383,7383,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Hampden,,Westfield,42.121,-72.755,1,22 News (Springfield); New York Times,Subnational-National,"On 4 June 2020, an unreported number of people supporting Black Lives Matter staged a protest Westfield (Hampden , Massachusetts) against police brutality. [size=no report]",0
3020,840,USA7384,7384,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Hampshire,Sullivan,,Meriden,43.544,-72.253,1,Eagle Times; New York Times,Subnational-National,"On 4 June 2020, about 150 people supporting Black Lives Matter staged a protest in Meriden (Sullivan, New Hampshire) against police brutality. [size=about 150]",0
3021,840,USA7385,7385,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Vermont,Caledonia,,Saint Johnsbury,44.434,-72.015,1,New York Times; WCAX Channel 3,Subnational-National,"On 4 June 2020, about 200 people supporting Black Lives Matter staged a protest in Saint Johnsbury (Caledonia, Vermont) against police brutality. [size=about 200]",0
3022,840,USA7386,7386,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Jersey,Union,,New Province,40.695,-74.40100000000001,1,TAPinto,Subnational,"On 4 June 2020, about 1500 people supporting Black Lives Matter marched in a protest in New Province (Union, New Jersey) against police brutality. [size=about 1500]",0
3023,840,USA7387,7387,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Jersey,Union,,Scotch Plains,40.637,-74.36399999999999,1,NJdotcom; New York Times,Subnational-National,"On 4 June 2020, about 1000 people supporting Black Lives Matter staged a protest in Scotch Plains (Union, New Jersey) against police brutality. [size=about 1000]",0
3024,840,USA7388,7388,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Westmoreland,,Vandergrift,40.603,-79.565,1,TribLive,Subnational,"On 4 June 2020, an unreported number of people supporting Black Lives Matter staged a protest in Vandergrift (Westmoreland, Pennsylvania) against police brutality. [size=no report]",0
3025,840,USA7389,7389,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Orange,,Cornwall,41.42,-74.009,1,Twitter,New media,"On 4 June 2020, an unreported number of people supporting Black Lives Matter marched in a protest in Cornwall (Orange, New York) against police brutality. [size=no report]",0
3026,840,USA7390,7390,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Nassau,,Massapequa Park,40.68,-73.455,1,News 12,Subnational,"On 4 June 2020, thousands of people with Black Lives Matter staged a protest in Massapequa Park (Nassau, New York) against police brutality. [size=thousands]",0
3027,840,USA7391,7391,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Highlands,,Sebring,27.496,-81.441,1,Highlands News-Sun; New York Times,Subnational-National,"On 4 June 2020, about three dozen people supporting Black Lives Matter gathered and protested in Sebring (Highlands, Florida) against police brutality and the death of George Floyd. [size=about three dozen]",0
3028,840,USA7392,7392,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Florida,Indian River,,Vero Beach,27.638,-80.398,1,WPTV; New York Times,Subnational-National,"On 4 June 2020, hundreds of people supporting Black Lives Matter, including police officers, marched in Vero Beach (Indian River, Florida) against police brutality and the death of George Floyd. [size=hundreds]",0
3029,840,USA7393,7393,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Manatee,,Longboat Key,27.413,-82.65899999999999,1,Observer Media Group,Subnational,"On 4 June 2020, about 20 people supporting Black Lives Matter staged a protest in Longboat Key (Manatee, Florida) against police brutality and the death of George Floyd. [size=about 20]",0
3030,840,USA7394,7394,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Kentucky,Whitley,,Corbin,36.949,-84.09700000000001,1,Times-Tribune; New York Times,Subnational-National,"On 4 June 2020, about 100 people supporting Black Lives Matter staged a protest in Corbin (Whitley, Kentucky) against police brutality and the death of George Floyd. [size=about 100]",0
3031,840,USA7395,7395,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Kentucky,Marion,,Lebanon,37.57,-85.25299999999999,1,New York Times; Lebanon Enterprise,Subnational-National,"On 4 June 2020, approximately 35 people supporting Black Lives Matter gathered in Lebanon (Marion, Kentucky) against police brutality and the death of George Floyd. [size=approximately 35]",0
3032,840,USA7396,7396,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Louisiana,Lincoln,,Ruston,32.523,-92.63799999999999,1,KNOE8; New York Times,Subnational-National,"On 4 June 2020, hundreds supporting Black Lives Matter and organized by a Louisiana tech student protested in Ruston (Lincoln, Louisiana) against police brutality and the death of George Floyd. [size=hundreds]",0
3033,840,USA7397,7397,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; NAACP: National Association for the Advancement of Colored People; Police Forces of the United States (2017-); African American Group (United States),6,,,0,60,North America,United States,Louisiana,Lafourche,,Thibodaux,29.796,-90.823,1,New York Times; Daily Comet; Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, close to 100people supporting Black Lives Matter, including the NAACP president and the local sheriff, marched in Thibodaux (Lafourche, Louisiana) against police brutality and the death of George Floyd. [size=close to 100]",0
3034,840,USA7398,7398,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Louisiana,Franklin,,Winnsboro,32.163000000000004,-91.721,1,KTVE NBC10; New York Times,Subnational-National,"On 4 June 2020, an unreported number of people supporting Black Lives Matter, organized by Project Change and Citizens for Change, staged a protest in Winnsboro (Franklin, Louisiana) against police brutality and the death of George Floyd. [size=no report]",0
3035,840,USA7399,7399,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Maine,Hancock,,Blue Hill,44.413999999999994,-68.587,1,Weekly Packet,Subnational,"On 4 June 2020, a group of 30 students with Black Lives Matter rallied in Blue Hill (Hancock, Maine) against police brutality. A silent vigil was also held at the Congregational Church later that day. [size=at least 30]",0
3036,840,USA7400,7400,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Maine,Cumberland,,Naples,43.972,-70.609,1,Portland Press Herald; New York Times,Subnational-National,"On 4 June 2020, about 50 people supporting Black Lives Matter, including a small handful of deputies from the County Sheriff, staged a protest in Naples (Cumberland, Maine) against police brutality. [size=about 50]",0
3037,840,USA7401,7401,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Nevada,Clark,,Mesquite,36.806,-114.06700000000001,1,Moapa Valley Progress,Subnational,"On 4 June 2020, about 100 people supporting Black Lives Matter staged a protest in Mesquite (Clark, Nevada) against police brutality. [size=about 100]",0
3038,840,USA7402,7402,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,New Mexico,Los Alamos,,Los Alamos,35.888000000000005,-106.307,1,Los Alamos Daily Post,Subnational,"On 4 June 2020, more than 300 people supporting Black Lives Matter, consisting mostly of students from Los Alamos High school, rallied in Los Alamos (Los Alamos, New Mexico) against police brutality. [size=more than 300]",0
3039,840,USA7403,7403,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Mexico,Grant,,Silver City,32.77,-108.28,1,Silver City Daily Press and Independent; New York Times; Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, around 400-450 people supporting Black Lives Matter gathered at Gough Park and staged a protest in Silver City (Grant, New Mexico) against police brutality. [size=around 400-450]",0
3040,840,USA7404,7404,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Webb,,Laredo,27.504,-99.507,1,KGNS8,Subnational,"On 4 June 2020, an unreported number of people supporting Black Lives Matter staged a protest in Laredo (Webb, Texas) against police brutality. [size=no report]",0
3041,840,USA7405,7405,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Ellis,,Waxahachie,32.385999999999996,-96.848,1,Waxahachie Daily Light; New York Times,Subnational-National,"On 4 June 2020, more than 100 people supporting Black Lives Matter staged a protest in Waxahachie (Ellis, Texas) against police brutality. [size=more than 100]",0
3042,840,USA7406,7406,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Protestant Christian Group (United States),6,,,0,60,North America,United States,Virginia,Appomattox,,Appomattox,37.357,-78.825,1,Times Virginian,Subnational,"On 4 June 2020, an unreported number of people with Black Lives Matter gathered for a prayer vigil at the Baptist Bible Church in Appomattox (Appomattox, Virginia) against police brutality. [size=no report]",0
3043,840,USA7407,7407,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Virginia,Arlington,,Claredon,38.885999999999996,-77.097,1,Arlington Now,Subnational,"On 4 June 2020, hundreds of people supporting Black Lives Matter marched in Claredon (Arlington, Virginia) against police brutality. [size=hundreds]",0
3044,840,USA7408,7408,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Virginia,Lynchburg,,Lynchburg,37.414,-79.142,1,WFXR; New York Times,Subnational-National,"On 4 June 2020, over 100 people supporting Black Lives Matter and organized by students staged a protest in Lynchburg (Lynchburg, Virginia) against police brutality. [size=over 100]",0
3045,840,USA7409,7409,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Delaware,New Castle,,Wilmington,39.744,-75.55199999999999,1,News Journal (Wilmington-DE),Subnational,"On 4 June 2020, people staged a march in Wilmington (Delaware) in support of the Black Lives Matter movement and against the death of George Floyd. [size=no report]",0
3046,840,USA7410,7410,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Bernardino,,Redlands,34.056,-117.185,1,Redlands Daily Facts,Subnational,"On 4 June 2020, hundreds of people supporting Black Lives Matter gathered in protest outside the Redlands Police Department's administrative office in Redlands (San Bernadino, California) against police brutality and the death of George Floyd. [size=hundreds]",0
3047,840,USA7411,7411,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Christian Group (United States),6,,,0,60,North America,United States,Georgia,Colquitt,,Moultrie,31.18,-83.789,1,WALB; New York Times,Subnational-National,"On 4 June 2020, more than 100 people supporting Black Lives Matter, including a pastor, protested in Moultrie (Colquitt, Georgia) against police brutality. [size=more than 100]",0
3048,840,USA7412,7412,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Lane,,Eugene,44.052,-123.087,1,New York Times; Register-Guard,Subnational-National,"On 4 June 2020, hundreds of people supporting Black Lives Matter protested in Eugene (Lane, Oregon) against police brutality and the death of George Floyd. [size=hundreds]",0
3049,840,USA7413,7413,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Clatsop,,Seaside,45.993,-123.911,1,Oregonian; New York Times,Subnational-National,"On 4 June 2020, about a dozen people supporting Black Lives Matter staged a silent protest at the Turnaround in Seaside (Clatsop, Oregon) against police brutality and the death of George Floyd. [size=about a dozen]",0
3050,840,USA7414,7414,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Oregon,Clatsop,,Astoria,46.188,-123.831,1,Oregonian; New York Times,Subnational-National,"On 4 June 2020, more than a dozen people with Black Lives Matter led by a high school student protested in front of the post office in Astoria (Clatsop, Oregon) against police brutality and the death of George Floyd. [size=more than a dozen]",0
3051,840,USA7415,7415,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,Kitsap,,Bainbridge Island,47.626000000000005,-122.521,1,Kitsap Daily News,Subnational,"On 4 June 2020, hundreds of people with Black Lives Matter protested at a highway intersection in Winslow (coded as Bainbridge Island, Kitsap, Washington) against police brutality and the death of George Floyd. [size=hundreds]",0
3052,840,USA7416,7416,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,Thurston,,Yelm,46.942,-122.60700000000001,1,Nisqually Valley News,Subnational,"On 4 June 2020, about 100 people supporting Black Lives Matter protested at an intersection in Yelm (Thurston, Washington) against Police brutality. [size=about 100]",0
3053,840,USA7417,7417,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Polk,,Monmouth,44.848,-123.229,1,Western Howl,Subnational,"On 4 June 2020, an unreported number of people protested in Monmouth (Polk, Oregon) against police brutality and the death of George Floyd. [size=no report]",0
3054,840,USA7418,7418,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Washtenaw,,Ann Arbor,42.28,-83.74600000000001,1,Michigan Daily; Count Love,Other-Subnational,"On 4 June 2020, hundreds of people with Black Lives Matter staged a protest in Ann Arbor (Washtenaw, Michigan) against police brutality and the death of George Floyd. [size=hundreds]",0
3055,840,USA7419,7419,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oklahoma,Tulsa,,Tulsa,36.154,-95.993,1,Tulsa World; Count Love,Other-Subnational,"On 4 June 2020, an unreported number of people supporting Black Lives Matter rallied in Tulsa (Tulsa, Oklahoma) against police brutality and the death of George Floyd. [size=no report]",0
3056,840,USA7420,7420,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Texas,Taylor,,Abilene,32.449,-99.73299999999999,1,Crowd Counting Consortium; Abilene Reporter-News,Other-Subnational,"On 4 June 2020, hundreds of people with Black Lives Matter, including students, marched in Abilene (Taylor, Texas) against police brutality. [size=hundreds]",0
3057,840,USA7421,7421,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Wayne,,Allen Park,42.25899999999999,-83.212,1,News-Herald (Southgate); Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, around 600 people with Black Lives Matter marched through Allen Park (Wayne, Michigan) against police brutality. [size=around 600]",0
3058,840,USA7422,7422,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Illinois,Cook,,Arlington Heights,42.095,-87.98100000000001,1,Crowd Counting Consortium; Daily Herald (Arlington Heights),Other-Subnational,"On 4 June 2020, nearly 500 people with Black Lives Matter marched in Arlington Heights (Cook, Illinois) against police brutality. [size=nearly 500]",0
3059,840,USA7423,7423,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Ashland,,Ashland,40.869,-82.318,1,Ashland Source; Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, a few people with Black Lives Matter protested in Ashland (Ashland, Ohio) against police brutality. [size=a few]",0
3060,840,USA7424,7424,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Indiana,DeKalb,,Auburn,41.367,-85.059,1,ABC21 (Fort Wayne); Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, about three dozen people with Black Lives Matter protested in Auburn (DeKalb, Indiana) against police brutality. [size=about three dozen]",0
3061,840,USA7425,7425,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Police Forces of the United States (2017-),6,,,0,60,North America,United States,Maine,Androscoggin,,Auburn,44.098,-70.23100000000001,1,Channel 8 WMTW; Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, hundreds of people with Black Lives Matter marched through Auburn (Androscoggin, Maine) against police brutality. Police officers took a knee in solidarity with protesters. [size=hundreds]",0
3062,840,USA7426,7426,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Harris,,Baytown,29.735,-94.977,1,ABC13 (Houston); Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, an unreported number of people with Black Lives Matter protested in Baytown (Harris, Texas) against police brutality. [size=no report]",0
3063,840,USA7427,7427,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Nebraska,Gage,,Beatrice,40.268,-96.74700000000001,1,Crowd Counting Consortium; Lincoln Journal Star,Other-Subnational,"On 4 June 2020, a small group of protesters gathered in Beatrice (Nebraska) in support of the Black Lives Matter movement and against police brutality. A man physically assaulted a teenage protester, resulting in a minor injury. The man was arrested. [size=a small group]",0
3064,840,USA7428,7428,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Bedford,,Bedford,40.019,-78.50399999999999,1,Crowd Counting Consortium; WJAC-TV6,Other-Subnational,"On 4 June 2020, between 30 and 40 people with Black Lives Matter rallied in Bedford (Bedford, Pennsylvania) against police brutality. [size=between 30 and 40]",0
3065,840,USA7429,7429,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Michigan,Oakland,,Birmingham,42.547,-83.211,1,Crowd Counting Consortium; Hometown Life,Other-Subnational,"On 4 June 2020, an unreported number of people supporting Black Lives Matter took part in a student-led protest in Birmingham (Oakland, Michigan) against police brutality. [size=no report]",0
3066,840,USA7430,7430,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Suffolk,,Boston,42.358999999999995,-71.064,1,Crowd Counting Consortium; Patch,Other-National,"On 4 June 2020, more than 1000 people with Black Lives Matter protested in Boston (Suffolk, Massachusetts) against police brutality. [size=more than 1000]",0
3067,840,USA7431,7431,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Nevada,Clark,,Boulder City,35.975,-114.835,1,Boulder City Review; Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, almost 50 people with Black Lives Matter staged a protest in Boulder City (Clark, Nevada) against police brutality. [size=almost 50]",0
3068,840,USA7432,7432,2020-6-04,2020,1,Protests,Excessive force against protesters,Protesters (United States),BLM: Black Lives Matter,6,Sole Perpetrator (United States),,3,36,North America,United States,Missouri,Saint Louis,,Brentwood,38.617,-90.35,1,5 On Your Side; Crowd Counting Consortium; Fox2 (St. Louis),Other-Subnational,"On 4 June 2020, hundreds of people led by ExpectUS blocked roads and marched in Brentwood (Saint Louis, Missouri) in support of Black Lives Matter and against police brutality and the death of George Floyd. A man drove recklessly through the protesters while firing a gun. He was arrested and has been charged. [size=hundreds] [car ramming]",0
3069,840,USA7433,7433,2020-6-04,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Michigan,Livingston,,Brighton,42.532,-83.78399999999999,1,WHMI-FM; Crowd Counting Consortium,Other-Subnational,"On 4 June 2020, around 150 people supporting Black Lives Matter joined a student-led march in downtown Brighton (Livingston, Michigan) against police brutality. [size=around 150]",0
