event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1161698,true,1996-09-15 09:38:00.000,-103.892,39.809,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161699,true,1996-09-15 14:39:00.000,-103.714,39.8,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161700,true,1996-09-22 10:00:00.000,-103.238,39.356,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161701,true,1996-09-22 13:49:00.000,-103.193,39.322,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161702,true,1996-09-22 15:28:00.000,-103.222,39.342,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161703,true,1996-09-29 14:37:00.000,-103.376,39.507,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161704,true,1996-10-03 14:48:00.000,-101.578,36.473,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161705,true,1996-10-07 08:59:00.000,-101.05,35.264,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161706,true,1996-10-07 13:22:00.000,-101.163,35.308,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161707,true,1996-10-07 15:01:00.000,-101.087,35.22,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161708,true,1996-10-11 08:18:00.000,-98.124,23.266,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161709,true,1996-10-11 13:34:00.000,-96.531,22.569,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161710,true,1996-10-15 12:12:00.000,-93.527,15.812,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161711,true,1996-10-30 22:45:00.000,-73.965,1.572,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161712,true,1996-11-03 22:54:00.000,-70.557,-4.078,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161713,true,1996-11-07 19:31:00.000,-64.434,-12.671,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161714,true,1996-11-11 17:06:00.000,-62.988,-17.819,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161715,true,1996-11-11 18:46:00.000,-63.136,-18.039,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161716,true,1996-11-11 21:39:00.000,-63.126,-19.12,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161717,true,1996-11-15 16:19:00.000,-62.521,-30.039,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161718,true,1996-11-15 19:40:00.000,-61.985,-31.595,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161719,true,1996-11-15 21:45:00.000,-61.856,-31.353,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161720,true,1996-11-19 17:14:00.000,-60.931,-33.342,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1161721,true,1996-11-19 18:55:00.000,-60.955,-33.405,"argos-doppler-shift","Buteo swainsoni","#204673","SW22","Swainson's Hawks"
1162482,true,1996-08-29 00:00:00.000,-116.47,43.48,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162483,true,1996-08-30 15:30:00.000,-116.464,43.468,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162484,true,1996-09-07 02:00:00.000,-116.458,43.509,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162485,true,1996-09-14 02:48:00.000,-116.404,43.532,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162486,true,1996-09-14 08:07:00.000,-116.562,43.418,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162487,true,1996-09-21 08:31:00.000,-116.48,43.472,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162488,true,1996-09-21 10:12:00.000,-116.468,43.478,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162489,true,1996-09-21 11:54:00.000,-116.455,43.492,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162490,true,1996-09-21 14:08:00.000,-116.506,43.48,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162491,true,1996-09-21 15:49:00.000,-116.452,43.461,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162492,true,1996-09-22 21:29:00.000,-116.554,43.456,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162493,true,1996-09-23 01:10:00.000,-116.502,43.544,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162494,true,1996-09-24 09:40:00.000,-116.553,43.503,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162495,true,1996-09-24 13:03:00.000,-116.411,43.469,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162496,true,1996-09-26 01:47:00.000,-116.595,43.395,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162497,true,1996-09-26 03:28:00.000,-116.58,43.488,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162498,true,1996-09-27 10:46:00.000,-116.507,43.501,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162499,true,1996-09-27 12:26:00.000,-116.498,43.49,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162500,true,1996-09-27 15:20:00.000,-116.424,43.491,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162501,true,1996-09-28 22:03:00.000,-116.453,43.577,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162502,true,1996-09-29 00:41:00.000,-116.503,43.506,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162503,true,1996-09-29 02:21:00.000,-116.465,43.487,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162504,true,1996-09-30 11:54:00.000,-114.583,41.025,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162505,true,1996-09-30 14:14:00.000,-114.545,41.01,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162506,true,1996-10-03 09:43:00.000,-108.171,37.307,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162507,true,1996-10-03 14:51:00.000,-108.272,37.473,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162508,true,1996-10-04 22:37:00.000,-108.662,35.605,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162509,true,1996-10-05 00:06:00.000,-108.672,35.522,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162510,true,1996-10-05 01:47:00.000,-108.762,35.605,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162511,true,1996-10-06 09:10:00.000,-107.907,34.158,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162512,true,1996-10-06 10:51:00.000,-108.021,34.246,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162513,true,1996-10-06 13:41:00.000,-107.86,34.147,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162514,true,1996-10-06 15:21:00.000,-107.922,34.177,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162515,true,1996-10-08 00:38:00.000,-104.165,29.797,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162516,true,1996-10-08 02:17:00.000,-104.1,29.856,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162517,true,1996-10-09 10:22:00.000,-102.238,27.709,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162518,true,1996-10-09 14:20:00.000,-102.223,27.72,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162519,true,1996-10-10 21:24:00.000,-98.447,25.575,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162520,true,1996-10-10 23:33:00.000,-99.418,24.574,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162521,true,1996-10-12 09:52:00.000,-98.685,23.109,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162522,true,1996-10-12 13:14:00.000,-98.661,23.1,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162523,true,1996-10-12 14:55:00.000,-99.135,23.422,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162524,true,1996-10-13 20:52:00.000,-96.283,18.738,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162525,true,1996-10-14 01:44:00.000,-95.951,20.535,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162526,true,1996-10-15 09:18:00.000,-93.626,16.099,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162527,true,1996-10-15 13:50:00.000,-93.202,15.719,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162528,true,1996-10-17 00:40:00.000,-94.837,12.203,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162529,true,1996-10-18 08:46:00.000,-89.233,14.022,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162530,true,1996-10-18 14:27:00.000,-89.392,14.628,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162531,true,1996-10-20 01:10:00.000,-85.453,12.689,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162532,true,1996-10-21 08:15:00.000,-84.531,11.241,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162533,true,1996-10-21 13:17:00.000,-82.855,10.711,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162534,true,1996-10-22 20:52:00.000,-82.371,8.699,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162535,true,1996-10-24 13:54:00.000,-81.638,8.935,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162536,true,1996-10-25 20:18:00.000,-78.435,8.654,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162537,true,1996-10-25 22:58:00.000,-78.467,8.695,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162538,true,1996-10-27 12:49:00.000,-76.942,7.277,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162539,true,1996-10-28 23:34:00.000,-76.252,6.456,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162540,true,1996-11-02 07:50:00.000,-73.92,-0.857,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162541,true,1996-11-02 10:40:00.000,-73.912,-0.869,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162542,true,1996-11-03 22:57:00.000,-71.153,-5.626,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162543,true,1996-11-06 19:43:00.000,-67.685,-10.952,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162544,true,1996-11-06 21:49:00.000,-67.724,-10.997,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162545,true,1996-11-06 23:30:00.000,-67.528,-10.964,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162546,true,1996-11-08 10:15:00.000,-66.112,-13.547,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162547,true,1996-11-08 11:53:00.000,-66.104,-13.563,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162548,true,1996-11-09 22:25:00.000,-64.458,-17.047,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162549,true,1996-11-09 23:58:00.000,-64.478,-17.02,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162550,true,1996-11-11 10:49:00.000,-64.445,-17.213,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162551,true,1996-11-12 22:55:00.000,-63.132,-24.693,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162552,true,1996-11-13 00:32:00.000,-63.134,-24.72,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162553,true,1996-11-14 09:46:00.000,-62.341,-27.554,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162554,true,1996-11-14 11:23:00.000,-62.272,-27.599,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162555,true,1996-11-15 19:37:00.000,-62.102,-31.501,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162556,true,1996-11-15 21:45:00.000,-61.956,-31.456,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162557,true,1996-11-15 23:27:00.000,-62.041,-31.539,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162558,true,1996-11-16 01:05:00.000,-62.082,-31.549,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162559,true,1996-11-17 10:22:00.000,-62.42,-32.283,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162560,true,1996-11-18 22:20:00.000,-61.847,-32.895,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162561,true,1996-11-19 00:00:00.000,-61.871,-32.916,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162562,true,1996-11-20 09:16:00.000,-61.656,-32.66,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162563,true,1996-11-20 10:56:00.000,-61.695,-32.699,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162564,true,1996-11-26 19:19:00.000,-61.87,-33.084,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162565,true,1996-11-26 22:46:00.000,-61.579,-33.018,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162566,true,1996-11-27 00:23:00.000,-61.651,-33.044,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162567,true,1996-12-03 05:37:00.000,-63.884,-33.736,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162568,true,1996-12-03 07:17:00.000,-63.78,-33.73,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162569,true,1996-12-03 09:32:00.000,-63.855,-33.733,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162570,true,1996-12-03 11:12:00.000,-63.855,-33.71,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162571,true,1996-12-09 18:39:00.000,-62.808,-33.476,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162572,true,1996-12-16 04:56:00.000,-62.183,-31.766,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162573,true,1996-12-16 06:35:00.000,-62.162,-31.776,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162574,true,1996-12-22 17:59:00.000,-62.551,-31.345,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162575,true,1996-12-22 19:38:00.000,-62.643,-31.329,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162576,true,1996-12-28 22:47:00.000,-62.537,-31.217,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162577,true,1996-12-29 00:27:00.000,-62.576,-31.241,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162578,true,1996-12-29 04:14:00.000,-62.594,-31.243,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162579,true,1997-01-04 09:32:00.000,-62.499,-31.487,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162580,true,1997-01-04 11:13:00.000,-62.489,-31.503,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162581,true,1997-01-10 23:02:00.000,-62.725,-31.597,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162582,true,1997-01-17 07:28:00.000,-62.672,-31.673,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162583,true,1997-01-17 09:47:00.000,-62.505,-31.554,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162584,true,1997-01-17 11:27:00.000,-62.465,-31.551,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162585,true,1997-01-23 17:13:00.000,-63.113,-31.73,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162586,true,1997-01-23 21:36:00.000,-63.06,-31.823,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162587,true,1997-01-23 23:18:00.000,-63.056,-31.563,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162588,true,1997-01-24 00:57:00.000,-63.069,-31.571,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162589,true,1997-01-30 05:06:00.000,-63.094,-31.475,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162590,true,1997-01-30 06:46:00.000,-63.126,-31.447,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162591,true,1997-01-30 08:24:00.000,-63.176,-31.364,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162592,true,1997-01-30 10:05:00.000,-62.815,-31.507,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162593,true,1997-02-05 18:09:00.000,-63.174,-31.337,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162594,true,1997-02-12 00:41:00.000,-62.718,-31.418,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162595,true,1997-02-12 04:27:00.000,-62.684,-31.45,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162596,true,1997-02-12 06:08:00.000,-62.718,-31.41,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162597,true,1997-02-18 09:47:00.000,-63.051,-30.798,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162598,true,1997-02-18 11:29:00.000,-63.116,-30.844,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162599,true,1997-02-24 23:17:00.000,-63.141,-31.426,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162600,true,1997-02-25 03:46:00.000,-63.104,-31.366,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162601,true,1997-03-03 05:56:00.000,-62.634,-17.894,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162602,true,1997-03-03 07:39:00.000,-62.613,-17.919,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162603,true,1997-03-03 09:59:00.000,-62.615,-17.934,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162604,true,1997-03-03 11:37:00.000,-62.546,-17.888,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162605,true,1997-03-09 17:29:00.000,-67.74,-9.225,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162606,true,1997-03-09 19:08:00.000,-68.006,-8.763,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162607,true,1997-03-09 22:02:00.000,-68.036,-8.313,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162608,true,1997-03-09 23:36:00.000,-67.945,-8.292,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162609,true,1997-03-16 10:11:00.000,-70.639,-3.455,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
1162610,true,1997-03-22 18:29:00.000,-74.81,1.913,"argos-doppler-shift","Buteo swainsoni","#204675","SW23","Swainson's Hawks"
